document,text,html_label,docling_label,similarity,html_index,pdf_index
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"Lucas 's focus on state-specific law for defining background principles was consistent with the Court's understanding throughout most of the twentieth century that the word 'property' in the Fifth Amendment had no inherent federal meaning. 73 During this period, the Court adhered to the notion that the Constitution references property rights, but that those rights are generally created and defined by state law. 74 As the Court explained in Board of Regents of State Colleges v. Roth , 75 '[p]roperty interests, of course, are not created by the Constitution. Rather, they are created and their dimensions are defined by existing rules or understandings that stem from an independent source such as state law.' 76 Professor Stewart Sterk traces this reliance on state law (as opposed to general law) as far back as Pennsylvania Coal Co. v. Mahon 77 the first case to recognize a regulatory taking. 78 Pennsylvania Coal , Sterk argues, emphasized state law's importance for regulatory takings analysis by identifying specific property interests enshrined in state common law and legislation. 79 And by the late twentieth century, the Supreme Court routinely relied on state law to define property rights in cases challenging actions by state governments. 80 By 'defer[ring] to",body_text,text,0.8948497854077253,22.0,114.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"71 Id. (citing RESTATEMENT (SECOND) OF TORTS §§ 196 , 197 , 204 -05 (AM. L. INST. 1965 )); Brady, supra note 15 , at 1016 (recounting view that Restatements are 'evidence of the general law').",footnote,footnote,0.8306878306878307,64.0,116.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"73 See, e.g. , Phillips v. Wash. Legal Found., 524 U.S. 156 , 164 ( 1998 ) (quoting Bd. of Regents of State Coll. v. Roth, 408 U.S. 564 , 577 ( 1972 )); Lucas , 505 U.S. at 1029 .",footnote,footnote,0.9655172413793104,66.0,117.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"74 See Phillips , 524 U.S. at 164 (quoting Roth , 408 U.S. at 577 ).",footnote,footnote,0.9545454545454546,67.0,119.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,75 408 U.S. 564 ( 1972 ).,footnote,footnote,0.8936170212765957,68.0,121.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"78 Sterk, The Federalist Dimension , supra note 59 , at 213 -14 ; Huq, supra note 53 , at 248 -49 .",footnote,footnote,0.9263157894736842,70.0,123.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,77 260 U.S. 393 ( 1922 ).,footnote,footnote,0.8936170212765957,69.0,124.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"79 Sterk, The Federalist Dimension , supra note 59, at 213 -14 .",footnote,footnote,0.9354838709677419,71.0,125.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"Recently, however, the Supreme Court has increasingly departed from its commitment to state-specific law, instead defining property rights in reference to a form of 'unmoored multistate law.' 82 In Murr , the Court used 'jurisdictionless property law' 83 to address the problem of how to define 'the relevant parcel' in its regulatory takings analysis. 84 The Murr siblings owned two adjacent lots of land. 85 They sought to keep a home on one of the lots and to sell the other one. 86 But pursuant to a Wisconsin regulation, the lots were 'effectively merged[,] . . . so [the family] 'could only sell or build on the single larger lot.'' 87 The Murr siblings claimed that the merger regulation took their distinct property entitlement in the smaller lot. 88",body_text,text,0.9814323607427056,23.0,128.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"Justice Kennedy, writing for the Court, held that the two lots formed 'a single parcel' for the takings analysis. 89 Citing concerns that Wisconsin had extinguished property rights to circumvent Takings Clause liability, the Court devised a tripartite test which undoubtedly 'sounded in federal law' 90 for defining property boundaries when the Court suspects gamesmanship. 91 When the Court analyzed the Murrs' claim, it focused not on Wisconsin law (which 'arguably' cut against the majority's result 92 ) but instead on a 'longer history of regulations from as far away as New York that would treat their two parcels as one.' 93 In dissent, Chief Justice Roberts criticized the majority for looking",body_text,text,0.7706201083684527,24.0,129.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"81 Brady, supra note 15 , at 1015 .",footnote,footnote,0.9253731343283582,73.0,133.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"84 See Murr , 137 S. Ct. at 1947 .",footnote,footnote,0.9230769230769231,74.0,137.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"87 Id. (quoting Murr v. St. Croix Cnty. Bd. of Adjustment, 796 N.W. 2 d 837 , 844 (Wis. Ct. App. 2011 )).",footnote,footnote,0.9658536585365853,75.0,139.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"90 Claeys, supra note 22 (manuscript at 21) .",footnote,footnote,0.9545454545454546,76.0,141.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"91 Murr , 137 S. Ct. at 1948 -49 (applying three-part standard).",footnote,footnote,0.944,77.0,143.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"92 See Brady, supra note 15 , at 1045 .",footnote,footnote,0.9333333333333333,78.0,144.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"A few years later, Chief Justice Roberts, writing for the Cedar Point majority, applied a general law approach. 95 To justify Cedar Point 's expansive rule that any physical invasion effectuated through a regulation constitutes a taking, Chief Justice Roberts first concluded that 'property' entails the absolute 'right to exclude,' 96 which 'cannot be balanced away.' 97 Because 'the right to exclude is 'universally held to be a fundamental element of the property right,'' 98 a regulation burdening this right categorically creates a Fifth Amendment taking. 99 The Court's exaltation of the right to exclude, and its subsequent holding that the California access regulation was a taking, rested on Blackstone's Commentaries , a law review article, and Supreme Court precedents. 100 In fact, the Court effectively prioritized general law over state law. As Professor Maureen Brady observes, 'the Court used a selective general-law approach to elide the question whether the longstanding California access regulation should constitute a background principle limiting agricultural owners' title.' 101",body_text,text,0.9739844819717024,25.0,147.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"Cedar Point 's general law approach is particularly striking because the majority itself acknowledged that 'property rights . . . are creatures of state law.' 102 Yet the Court nonetheless declined to apply the traditional state-law approach to defining the property interest by reiterating its fears of gamesmanship: The state, it said, 'cannot absolve itself of takings liability' by manipulating property rights. 103",body_text,text,0.9844311377245509,26.0,148.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"94 Murr , 137 S. Ct. at 1950 (Roberts, C.J., dissenting).",footnote,footnote,0.9642857142857143,61.0,150.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"96 Cedar Point Nursery v. Hassid, 141 S. Ct. 2063 , 2077 ( 2021 ). 'The right to exclude, simply defined, is the right of a person to exclude others from the use or occupancy of a particular thing.' Jace C. Gatewood, The Evolution of the Right to Exclude , 32 MISS. COLL. L. REV. 447 , 448 n. 3 ( 2014 ).",footnote,footnote,0.9048414023372288,81.0,151.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"95 See Brady, supra note 15 , at 1047 .",footnote,footnote,0.9333333333333333,80.0,152.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"97 Cedar Point , 141 S. Ct. at 2077.",footnote,footnote,0.9428571428571428,82.0,153.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"99 Id. at 2072 -73 (citing, inter alia, Thomas W. Merrill, Property and the Right to Exclude , 77 NEB. L. REV. 730 , 730 ( 1998 ) [hereinafter Merrill, Right to Exclude I ]); see also Merrill, Right to Exclude I , supra , at 730 ('[T]he right to exclude others is more than just 'one of the most essential' constituents of property it is the sine qua non .' (quoting Kaiser Aetna , 444 U.S. at 176 )). But cf. Thomas W. Merrill, Property and the Right to Exclude II , 3 BRIGHAM-KANNER PROP. RTS. CONF. J. 1 , 1 ( 2014 ) (clarifying that 'the right to exclude [is not] the end or the ultimate value to which the institution of property aspires').",footnote,footnote,0.9184952978056427,84.0,154.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"98 Id. at 2072 (quoting Kaiser Aetna v. United States, 444 U.S. 164 , 179 -80 (1979) ).",footnote,footnote,0.9529411764705882,83.0,155.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"100 See Cedar Point , 141 S. Ct. at 2072 -73 (citing, inter alia, Loretto v. Teleprompter Manhattan CATV Corp., 458 U.S. 419 , 435 ( 1982 ); 2 WILLIAM BLACKSTONE, COMMENTARIES *2 ; Merrill, Right to Exclude I , supra note 99 , at 730 ).",footnote,footnote,0.841648590021692,85.0,156.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"102 Cedar Point , 141 S. Ct. at 2076 (citing Phillips v. Wash. Legal Found., 524 U.S. 156 , 164 ( 1998 ); Lucas v. S.C. Coastal Council, 505 U.S. 1003 , 1030 ( 1992 )). 103 Id.",footnote,footnote,0.9432835820895522,87.0,157.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"101 Brady, supra note 15 , at 1047 .",footnote,footnote,0.9117647058823529,86.0,158.0
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property,"The Court's most recent foray into general property law, Tyler v. Hennepin County , 104 was also motivated by gamesmanship concerns. In that case, a Minnesota county foreclosed on Geraldine Tyler's home to satisfy her overdue taxes. 105 Because the home was worth more than the tax balance, the home's sale resulted in a surplus. 106 Acting with the express authorization of a state statute first enacted in 1935 , 107 Minnesota kept the surplus instead of returning it to Tyler. 108 She then sued the State under the federal Takings Clause, arguing that the surplus value from the sale was her property and that the State had taken it unlawfully. 109",body_text,text,0.9891808346213292,27.0,159.0
