pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"shaky footing. 157 as are common sense rulings that prohibit the diversion of assets to the families of insiders. 158 similarly, the procedural matter of administrative consolidation, which often allows creditors to treat large multi-entity enterprises as one for voting and other administrative purposes, 159 cannot be fully justi /unifb01 ed by the plain text of the code nor of the federal rules of bankruptcy procedure. 160","doctrines like substantive consolidation, the true-sale doctrine, debt recharacterization, 156 and vote designation are all on similarly shaky footing. 157 as are common sense rulings that prohibit the diversion of assets to the families of insiders. 158 similarly, the procedural matter of administrative consolidation, which often allows creditors to treat large multi-entity enterprises as one for voting and other administrative purposes, 159 cannot be fully justified by the plain text of the code nor of the federal rules of bankruptcy procedure. 160",text,unknown,body-text,0.850,✗
"157 see seymour, supra note 15, at 1943 (including substantive consolidation and recharacterization in the list of exceptional bankruptcy tools).","157 see seymour, supra note 15, at 1943 (including substantive consolidation and recharacterization in the list of exceptional bankruptcy tools).",footnote,unknown,body-text,1.000,✗
"158 see, e.g. , in re castleton plaza, lp, 707 f.3d 821 (7th cir. 2013) (going beyond the text of the statute to prohibit a plan that provided new equity to the spouse of the debtor ' s old equity holder).","158 see, e.g. , in re castleton plaza, lp, 707 f.3d 821 (7th cir. 2013) (going beyond the text of the statute to prohibit a plan that provided new equity to the spouse of the debtor’s old equity holder).",footnote,unknown,body-text,0.990,✗
"159 these practices are particularly important in resolving cross-liabilities within corporate groups, especially when nonconsensual nondebtor releases are on the table. see supra notes 150 -153 and accompanying text.","159 these practices are particularly important in resolving cross-liabilities within corporate groups, especially when nonconsensual nondebtor releases are on the table. see supra notes 150-153 and accompanying text.",footnote,unknown,body-text,0.998,✗
(a). substantial or continuing loss to or diminution of the estate and the absence of a reasonable likelihood of rehabilitation;,(a) substantial or continuing loss to or diminution of the estate and the absence of a reasonable likelihood of rehabilitation;,footnote,unknown,body-text,0.996,✗
(b). gross mismanagement of the estate;,(b) gross mismanagement of the estate;,footnote,unknown,body-text,0.987,✗
(c). failure to maintain appropriate insurance that poses a risk to the estate or to the public;,(c) failure to maintain appropriate insurance that poses a risk to the estate or to the public;,list_item,unknown,body-text,0.995,✗
(d). unauthorized use of cash collateral substantially harmful to 1 or more creditors;,(d) unauthorized use of cash collateral substantially harmful to 1 or more creditors;,list_item,unknown,body-text,0.994,✗
(e). failure to comply with an order of the court;,(e) failure to comply with an order of the court;,list_item,unknown,body-text,0.990,✗
(g). failure to attend the meeting of creditors convened under section 341(a) or an examination ordered under rule 2004 of the federal rules of bankruptcy procedure without good cause shown by the debtor;,(g) failure to attend the meeting of creditors convened under section 341(a) or an examination ordered under rule 2004 of the federal rules of bankruptcy procedure without good cause shown by the debtor;,list_item,unknown,body-text,0.998,✗
"(h). failure timely to provide information or attend meetings reasonably requested by the united states trustee (or the bankruptcy administrator, if any);","(h) failure timely to provide information or attend meetings reasonably requested by the united states trustee (or the bankruptcy administrator, if any);",list_item,unknown,body-text,0.997,✗
(i). failure timely to pay taxes owed after the date of the order for relief or to /unifb01 le tax returns due after the date of the order for relief;,(i) failure timely to pay taxes owed after the date of the order for relief or to file tax returns due after the date of the order for relief;,list_item,unknown,body-text,0.966,✗
"( j). failure to /unifb01 le a disclosure statement, or to /unifb01 le or con /unifb01 rm a plan, within the time /unifb01 xed by this title or by order of the court;","(j) failure to file a disclosure statement, or to file or confirm a plan, within the time fixed by this title or by order of the court;",list_item,unknown,body-text,0.870,✗
(k). failure to pay any fees or charges required under chapter 123 of title 28;,(k) failure to pay any fees or charges required under chapter 123 of title 28;,list_item,unknown,body-text,0.994,✗
(l). revocation of an order of con /unifb01 rmation under section 1144;,(l) revocation of an order of confirmation under section 1144;,list_item,unknown,body-text,0.917,✗
(m). inability to effectuate substantial consummation of a con /unifb01 rmed plan;,(m) inability to effectuate substantial consummation of a confirmed plan;,list_item,unknown,body-text,0.929,✗
(n). material default by the debtor with respect to a con /unifb01 rmed plan;,(n) material default by the debtor with respect to a confirmed plan;,list_item,unknown,body-text,0.924,✗
(o). termination of a con /unifb01 rmed plan by reason of the occurrence of a condition speci /unifb01 ed in the plan; and,(o) termination of a confirmed plan by reason of the occurrence of a condition specified in the plan; and,list_item,unknown,body-text,0.907,✗
(p). failure of the debtor to pay any domestic support obligation that /unifb01 rst becomes payable after the date of the /unifb01 ling of the petition.,(p) failure of the debtor to pay any domestic support obligation that first becomes payable after the date of the filing of the petition.,list_item,unknown,body-text,0.934,✗
"this all leaves the bankruptcy law in a state of great uncertainty. wedonotthink any legislative reforms are likely to change that. nor, however, do we suggest bankruptcy courts and lawyers will abandon all innovative practices and just close shop. 162 rather, we suspect the bankruptcy practice will start (has already started! 163 ) erecting workarounds to avoid the effect of the court ' s new bankruptcy exceptionalism. ironically, we expect that purdue will be a catalyst in creating a real and pernicious gap between the ' law on the books ' and the ' law on the ground. ' as article iii courts set up formalist barriers to the operation of the code as written, the practice will be forced to adopt more evasive and contrived workarounds. injunctions will be structured to dissuade or bind hold outs. the scope of injunctions, 164 exculpations, and gatekeeping clauses will be expanded (at least until the courts of appeal prohibit them altogether). releases will migrate to settlements 165 and going concern sales 166 that are entered long","this all leaves the bankruptcy law in a state of great uncertainty. we do not think any legislative reforms are likely to change that. nor, however, do we suggest bankruptcy courts and lawyers will abandon all innovative practices and just close shop. 162 rather, we suspect the bankruptcy practice will start (has already started! 163 ) erecting workarounds to avoid the effect of the court’s new bankruptcy exceptionalism. ironically, we expect that purdue will be a catalyst in creating a real and pernicious gap between the “law on the books” and the “law on the ground.” as article iii courts set up formalist barriers to the operation of the code as written, the practice will be forced to adopt more evasive and contrived workarounds. injunctions will be structured to dissuade or bind hold outs. the scope of injunctions, 164 exculpations, and gatekeeping clauses will be expanded (at least until the courts of appeal prohibit them altogether). releases will migrate to settlements 165 and going concern sales 166 that are entered long before the plan and structured to be irreversible. plans might be structured to accelerate mootness. debtors will push the envelope on what counts as full satisfaction. and so on, until it is just bankruptcy exceptionalism feeding on bankruptcy exceptionalism.",text,unknown,body-text,0.881,✗
"162 some expect other innovations to emerge. ralph brubaker has speculated that a district court hearing a bankruptcy case has the power to consolidate all debtor and nondebtor tort claims into one massive proceeding using 28 u.s.c § 157(b)(5). ralph brubaker, mandatory aggregation of mass tort litigation in bankruptcy , 131 yale l.j.f. 960 (2022). we are skeptical about this reading of section 157(b)(5) and even more so that such a reading would be upheld by the supreme court.","162 some expect other innovations to emerge. ralph brubaker has speculated that a district court hearing a bankruptcy case has the power to consolidate all debtor and nondebtor tort claims into one massive proceeding using 28 u.s.c § 157(b)(5). ralph brubaker, mandatory aggregation of mass tort litigation in bankruptcy , 131 yale l.j.f. 960 (2022). we are skeptical about this reading of section 157(b)(5) and even more so that such a reading would be upheld by the supreme court.",footnote,unknown,body-text,1.000,✗
163 see infra notes 165 -166 and accompanying text.,163 see infra notes 165-166 and accompanying text.,footnote,unknown,body-text,0.990,✗
"164 see, e.g. , in re hal luftig co., no. 22-11617, 2025 wl 586757, at ∗ 18 (bankr. s.d.n.y. feb. 24, 2025) (holding that purdue did not prohibit con /unifb01 rmation orders enjoining litigation against nondebtors for the /unifb01 ve-year life of a small-business plan under subchapter v of chapter 11).","164 see, e.g. , in re hal luftig co., no. 22-11617, 2025 wl 586757, at *18 (bankr. s.d.n.y. feb. 24, 2025) (holding that purdue did not prohibit confirmation orders enjoining litigation against nondebtors for the five-year life of a small-business plan under subchapter v of chapter 11).",footnote,unknown,body-text,0.963,✗
"165 see, e.g. , in re bird global, inc., no. 23-20514 (bankr. s.d. fla. aug. 12, 2024), doc. no. 1254 (approving nonconsensual releases in a settlement, noting, ' purdue did not address approval of settlement agreements under federal rule of bankruptcy procedure 9019 or sales of a debtor ' s property under 11 u.s.c. § 363 of the bankruptcy code, both of which are applicable in this case ' ), aff ' d sub nom. wright v. bird global, no. 24-23086 (s.d. fla. aug. 21, 2024) (holding that purdue did not preclude releases where ' the debtors rely on the provisions of §§ 105, 363, 1123(b)(3)(a), 1123(b)(4), and federal rule of bankruptcy procedures 9019 ' ); in re roman cath. diocese of rockville centre, 665 b.r. 71 (bankr. s.d.n.y. 2024) (approving nonconsensual third-party releases as part of a settlement); see also in re centro grp., llc, no. 21-11364, 2021 wl 5158001, at ∗ 3 (11th cir. nov. 5, 2021) (distinguishing settlement ' bar orders ' from releases included in a plan of con /unifb01 rmation).","165 see, e.g. , in re bird global, inc., no. 23-20514 (bankr. s.d. fla. aug. 12, 2024), doc. no. 1254 (approving nonconsensual releases in a settlement, noting, “ purdue did not address approval of settlement agreements under federal rule of bankruptcy procedure 9019 or sales of a debtor’s property under 11 u.s.c. § 363 of the bankruptcy code, both of which are applicable in this case”), aff’d sub nom. wright v. bird global, no. 24-23086 (s.d. fla. aug. 21, 2024) (holding that purdue did not preclude releases where “the debtors rely on the provisions of §§ 105, 363, 1123(b)(3)(a), 1123(b)(4), and federal rule of bankruptcy procedures 9019”); in re roman cath. diocese of rockville centre, 665 b.r. 71 (bankr. s.d.n.y. 2024) (approving nonconsensual third-party releases as part of a settlement); see also in re centro grp., llc, no. 21-11364, 2021 wl 5158001, at *3 (11th cir. nov. 5, 2021) (distinguishing settlement “bar orders” from releases included in a plan of confirmation).",footnote,unknown,body-text,0.980,✗
"purdue is an oddity. by our reading, the court distorted the meaning of the statutory text to jealously protect article iii power. rather than directly rebuke congress for allowing non-article iii courts to share article iii power, the court has adopted a canon allowing it to ignore the statutes produced by congress. the canon could also be viewed as an analogue to the major questions doctrine that the court has applied to administrative agencies. again, the oddity is in applying this doctrine to cases that are brought before article iii courts. in a sense, the court is altering the interpretation of statute rather than directly rebuking congress for what it views as the original sin: delegating judicial authority to a non-article iii entity. 167 ironically, in doing so it constrains the power of all courts -article iii included -to resolve complex bankruptcy cases. that is exceptional. and it is a recipe for unruliness.","purdue is an oddity. by our reading, the court distorted the meaning of the statutory text to jealously protect article iii power. rather than directly rebuke congress for allowing non-article iii courts to share article iii power, the court has adopted a canon allowing it to ignore the statutes produced by congress. the canon could also be viewed as an analogue to the major questions doctrine that the court has applied to administrative agencies. again, the oddity is in applying this doctrine to cases that are brought before article iii courts. in a sense, the court is altering the interpretation of statute rather than directly rebuking congress for what it views as the original sin: delegating judicial authority to a non-article iii entity. 167 ironically, in doing so it constrains the power of all courts-article iii included-to resolve complex bankruptcy cases. that is exceptional. and it is a recipe for unruliness.",text,unknown,body-text,0.999,✗
"167 alternatively, the original sin could be viewed as not creating article iii bankruptcy courts, but that decision was itself the product of article iii judicial lobbying. see supra section ii.a.","167 alternatively, the original sin could be viewed as not creating article iii bankruptcy courts, but that decision was itself the product of article iii judicial lobbying. see supra section ii.a.",footnote,unknown,body-text,1.000,✗
